ts,store_id,sku_id,cat,qty,amount
2026-07-19 09:12,S08,K0026,饮料,1,68.28
2026-07-19 09:25,S08,K0004,日化,3,19.17
2026-07-19 09:24,S08,K0024,日化,2,26.35
2026-07-19 09:21,S08,K0025,鲜食,2,40.32
2026-07-19 09:32,S08,K0040,鲜食,3,11.9
2026-07-19 08:55,S08,K0009,日化,2,20.1
2026-07-19 09:24,S08,K0022,乳品,2,22.32
2026-07-19 09:27,S08,K0013,零食,3,57.58
2026-07-19 09:51,S08,K0003,零食,1,10.0
2026-07-19 10:40,S08,K0022,乳品,2,44.64
2026-07-19 10:27,S08,K0010,鲜食,3,21.86
2026-07-19 10:48,S08,K0021,饮料,3,60.24
2026-07-19 10:14,S08,K0011,饮料,3,57.8
2026-07-19 10:10,S08,K0038,零食,3,20.9
2026-07-19 11:08,S08,K0037,乳品,2,5.55
2026-07-19 11:10,S08,K0024,日化,3,26.35
2026-07-19 11:26,S08,K0027,乳品,2,15.11
2026-07-19 11:19,S08,K0039,日化,2,6.23
2026-07-19 11:26,S08,K0004,日化,2,19.17
2026-07-19 11:29,S08,K0034,日化,3,8.94
2026-07-19 11:41,S08,K0010,鲜食,3,21.86
2026-07-19 12:33,S08,K0037,乳品,1,5.55
2026-07-19 12:17,S08,K0002,乳品,2,7.9
2026-07-19 13:33,S08,K0027,乳品,1,30.22
2026-07-19 13:38,S08,K0033,零食,3,51.1
2026-07-19 14:34,S08,K0004,日化,1,19.17
2026-07-19 14:09,S08,K0036,饮料,3,24.52
2026-07-19 14:13,S08,K0034,日化,2,4.47
2026-07-19 14:47,S08,K0030,鲜食,3,45.58
2026-07-18 22:28,S09,K0017,乳品,2,33.63
2026-07-18 22:06,S09,K0016,饮料,3,15.96
2026-07-18 22:08,S09,K0015,鲜食,2,13.89
2026-07-18 22:09,S09,K0032,乳品,2,42.96
2026-07-18 22:56,S09,K0019,日化,3,11.94
2026-07-18 23:41,S09,K0026,饮料,2,34.14
2026-07-18 22:51,S09,K0019,日化,2,5.97
2026-07-18 23:48,S09,K0023,零食,2,57.66
2026-07-19 00:01,S09,K0014,日化,3,50.68
2026-07-19 00:33,S09,K0036,饮料,2,12.26
2026-07-19 00:28,S09,K0007,乳品,3,23.8
2026-07-19 01:31,S09,K0004,日化,3,19.17
2026-07-19 00:52,S09,K0015,鲜食,1,27.78
2026-07-19 01:55,S09,K0031,饮料,3,30.57
2026-07-19 02:24,S09,K0001,饮料,1,33.0
2026-07-19 02:19,S09,K0031,饮料,3,30.57
2026-07-19 03:07,S09,K0021,饮料,3,30.12
2026-07-19 03:30,S09,K0006,饮料,3,9.36
2026-07-19 03:36,S09,K0035,鲜食,3,10.29
2026-07-19 03:15,S09,K0012,乳品,1,3.21
2026-07-19 04:00,S09,K0032,乳品,3,42.96
2026-07-19 03:49,S09,K0003,零食,2,10.0
2026-07-19 04:07,S09,K0022,乳品,2,44.64
2026-07-19 04:43,S09,K0009,日化,3,20.1
2026-07-19 04:01,S09,K0018,零食,1,27.54
2026-07-19 05:30,S09,K0030,鲜食,2,22.79
2026-07-19 05:36,S09,K0001,饮料,2,33.0
2026-07-19 06:28,S09,K0012,乳品,3,6.42
2026-07-19 06:21,S09,K0028,零食,2,20.67
2026-07-19 07:00,S09,K0007,乳品,1,47.6
2026-07-19 07:48,S09,K0021,饮料,1,30.12
2026-07-19 07:13,S09,K0017,乳品,1,67.26
2026-07-19 08:08,S09,K0022,乳品,3,22.32
2026-07-19 08:30,S09,K0017,乳品,2,33.63
2026-07-19 08:31,S09,K0004,日化,1,38.34
2026-07-19 09:14,S09,K0011,饮料,3,57.8
2026-07-19 09:29,S09,K0008,零食,2,40.88
2026-07-19 09:03,S09,K0040,鲜食,1,11.9
2026-07-19 08:58,S09,K0031,饮料,2,61.14
2026-07-19 10:47,S09,K0036,饮料,2,12.26
2026-07-19 10:32,S09,K0016,饮料,3,7.98
2026-07-19 10:17,S09,K0034,日化,3,8.94
2026-07-19 10:47,S09,K0005,鲜食,3,3.85
2026-07-19 10:42,S09,K0004,日化,3,19.17
2026-07-19 10:58,S09,K0035,鲜食,1,20.58
2026-07-19 11:17,S09,K0034,日化,1,4.47
2026-07-19 11:20,S09,K0038,零食,1,20.9
2026-07-19 11:18,S09,K0004,日化,1,38.34
2026-07-19 11:25,S09,K0030,鲜食,1,45.58
2026-07-19 11:35,S09,K0020,鲜食,1,12.18
2026-07-19 12:36,S09,K0001,饮料,1,16.5
2026-07-19 12:16,S09,K0003,零食,2,10.0
2026-07-19 11:52,S09,K0035,鲜食,1,20.58
2026-07-19 13:15,S09,K0019,日化,1,5.97
2026-07-19 13:12,S09,K0027,乳品,2,30.22
2026-07-19 13:54,S09,K0025,鲜食,3,20.16
2026-07-19 13:56,S09,K0023,零食,1,57.66
2026-07-19 13:57,S09,K0034,日化,3,4.47
2026-07-18 22:08,S10,K0002,乳品,2,7.9
2026-07-18 22:13,S10,K0035,鲜食,1,10.29
2026-07-18 22:58,S10,K0023,零食,2,28.83
2026-07-18 22:51,S10,K0008,零食,3,40.88
2026-07-18 23:38,S10,K0040,鲜食,1,11.9
2026-07-18 22:53,S10,K0014,日化,1,25.34
2026-07-18 23:27,S10,K0029,日化,3,29.54
2026-07-18 23:36,S10,K0016,饮料,1,15.96
2026-07-18 23:03,S10,K0029,日化,3,29.54
2026-07-18 22:57,S10,K0004,日化,3,38.34
2026-07-18 23:41,S10,K0015,鲜食,3,27.78
2026-07-19 00:08,S10,K0016,饮料,1,7.98
2026-07-19 00:08,S10,K0027,乳品,2,15.11
2026-07-19 00:26,S10,K0036,饮料,3,12.26
2026-07-19 00:24,S10,K0028,零食,2,20.67
2026-07-19 01:39,S10,K0025,鲜食,3,40.32
2026-07-19 01:15,S10,K0027,乳品,1,30.22
2026-07-19 01:00,S10,K0025,鲜食,3,40.32
2026-07-19 01:43,S10,K0016,饮料,1,15.96
2026-07-19 02:47,S10,K0030,鲜食,1,45.58
2026-07-19 02:24,S10,K0027,乳品,3,15.11
2026-07-19 02:04,S10,K0025,鲜食,2,20.16
2026-07-19 03:48,S10,K0006,饮料,2,18.72
2026-07-19 03:23,S10,K0006,饮料,3,9.36
2026-07-19 03:06,S10,K0004,日化,2,19.17
2026-07-19 03:01,S10,K0005,鲜食,3,3.85
2026-07-19 03:02,S10,K0031,饮料,2,61.14
2026-07-19 03:02,S10,K0001,饮料,1,16.5
2026-07-19 03:47,S10,K0031,饮料,1,30.57
2026-07-19 04:24,S10,K0016,饮料,2,15.96
2026-07-19 04:18,S10,K0025,鲜食,3,40.32
2026-07-19 04:05,S10,K0020,鲜食,2,12.18
2026-07-19 03:55,S10,K0030,鲜食,3,45.58
2026-07-19 04:47,S10,K0021,饮料,1,60.24
2026-07-19 04:15,S10,K0021,饮料,1,30.12
2026-07-19 03:50,S10,K0010,鲜食,2,43.72
2026-07-19 03:58,S10,K0019,日化,1,11.94
2026-07-19 05:25,S10,K0025,鲜食,1,40.32
2026-07-19 05:30,S10,K0036,饮料,3,24.52
2026-07-19 05:37,S10,K0017,乳品,2,67.26
2026-07-19 06:35,S10,K0011,饮料,2,28.9
2026-07-19 06:35,S10,K0009,日化,3,20.1
2026-07-19 06:47,S10,K0012,乳品,3,3.21
2026-07-19 05:51,S10,K0034,日化,1,4.47
2026-07-19 06:15,S10,K0001,饮料,1,16.5
2026-07-19 06:49,S10,K0010,鲜食,1,43.72
2026-07-19 06:52,S10,K0024,日化,3,52.7
2026-07-19 07:49,S10,K0002,乳品,3,7.9
2026-07-19 07:50,S10,K0001,饮料,3,33.0
2026-07-19 08:07,S10,K0035,鲜食,1,20.58
2026-07-19 07:55,S10,K0012,乳品,1,3.21
2026-07-19 08:01,S10,K0016,饮料,3,15.96
2026-07-19 09:39,S10,K0018,零食,2,13.77
2026-07-19 09:14,S10,K0024,日化,2,26.35
2026-07-19 09:08,S10,K0015,鲜食,3,13.89
2026-07-19 08:54,S10,K0003,零食,2,20.0
2026-07-19 09:24,S10,K0025,鲜食,2,20.16
2026-07-19 09:33,S10,K0001,饮料,1,16.5
2026-07-19 09:43,S10,K0032,乳品,2,42.96
2026-07-19 10:46,S10,K0007,乳品,3,23.8
2026-07-19 10:02,S10,K0015,鲜食,3,27.78
2026-07-19 09:51,S10,K0018,零食,1,27.54
2026-07-19 10:25,S10,K0035,鲜食,3,10.29
2026-07-19 10:48,S10,K0012,乳品,2,3.21
2026-07-19 10:26,S10,K0014,日化,1,50.68
2026-07-19 10:08,S10,K0005,鲜食,1,3.85
2026-07-19 10:42,S10,K0037,乳品,2,11.1
2026-07-19 10:37,S10,K0025,鲜食,3,20.16
2026-07-19 10:21,S10,K0006,饮料,3,18.72
2026-07-19 09:55,S10,K0004,日化,2,19.17
2026-07-19 11:27,S10,K0022,乳品,3,44.64
2026-07-19 10:50,S10,K0021,饮料,3,60.24
2026-07-19 11:20,S10,K0029,日化,1,59.08
2026-07-19 12:00,S10,K0028,零食,3,41.34
2026-07-19 12:38,S10,K0006,饮料,3,18.72
2026-07-19 12:34,S10,K0016,饮料,1,7.98
2026-07-19 11:58,S10,K0018,零食,2,13.77
2026-07-19 12:09,S10,K0025,鲜食,2,20.16
2026-07-19 13:08,S10,K0001,饮料,2,33.0
2026-07-19 12:55,S10,K0018,零食,1,13.77
2026-07-19 14:17,S10,K0028,零食,3,41.34
2026-07-19 13:50,S10,K0007,乳品,1,47.6
2026-07-19 13:54,S10,K0036,饮料,3,24.52
2026-07-18 22:07,S11,K0001,饮料,2,33.0
2026-07-18 22:35,S11,K0006,饮料,3,9.36
2026-07-18 22:22,S11,K0037,乳品,1,11.1
2026-07-18 21:57,S11,K0011,饮料,2,57.8
2026-07-18 22:20,S11,K0018,零食,1,13.77
2026-07-18 23:06,S11,K0028,零食,2,41.34
2026-07-18 23:39,S11,K0031,饮料,1,61.14
2026-07-18 23:04,S11,K0017,乳品,3,67.26
2026-07-19 00:01,S11,K0040,鲜食,2,11.9
2026-07-19 00:08,S11,K0009,日化,1,20.1
2026-07-19 00:42,S11,K0022,乳品,3,44.64
2026-07-19 00:17,S11,K0022,乳品,2,44.64
2026-07-19 00:57,S11,K0039,日化,2,12.46
2026-07-19 01:33,S11,K0039,日化,1,12.46
2026-07-19 01:00,S11,K0021,饮料,2,60.24
2026-07-19 01:36,S11,K0019,日化,3,11.94
2026-07-19 02:09,S11,K0016,饮料,2,15.96
2026-07-19 02:12,S11,K0026,饮料,1,34.14
2026-07-19 02:23,S11,K0038,零食,1,10.45
2026-07-19 02:34,S11,K0030,鲜食,1,45.58
2026-07-19 03:41,S11,K0005,鲜食,2,7.7
2026-07-19 03:29,S11,K0009,日化,2,10.05
2026-07-19 03:31,S11,K0017,乳品,1,67.26
2026-07-19 02:53,S11,K0025,鲜食,2,40.32
2026-07-19 04:23,S11,K0026,饮料,3,68.28
2026-07-19 03:51,S11,K0035,鲜食,2,10.29
2026-07-19 04:38,S11,K0007,乳品,1,47.6
2026-07-19 04:30,S11,K0011,饮料,3,28.9
2026-07-19 04:30,S11,K0037,乳品,3,11.1
2026-07-19 04:39,S11,K0022,乳品,2,22.32
2026-07-19 05:05,S11,K0007,乳品,1,23.8
2026-07-19 05:12,S11,K0029,日化,2,59.08
2026-07-19 06:33,S11,K0038,零食,3,10.45
2026-07-19 05:50,S11,K0023,零食,2,28.83
2026-07-19 06:15,S11,K0019,日化,1,5.97
2026-07-19 06:11,S11,K0010,鲜食,2,43.72
2026-07-19 07:22,S11,K0014,日化,2,50.68
2026-07-19 06:55,S11,K0031,饮料,2,61.14
2026-07-19 06:53,S11,K0021,饮料,2,30.12
2026-07-19 07:50,S11,K0008,零食,2,20.44
2026-07-19 08:48,S11,K0011,饮料,3,28.9
2026-07-19 08:00,S11,K0034,日化,3,4.47
2026-07-19 08:24,S11,K0022,乳品,2,44.64
2026-07-19 09:29,S11,K0026,饮料,1,34.14
2026-07-19 09:14,S11,K0028,零食,1,20.67
2026-07-19 09:26,S11,K0029,日化,2,59.08
2026-07-19 10:02,S11,K0014,日化,2,25.34
2026-07-19 09:55,S11,K0037,乳品,3,5.55
2026-07-19 11:01,S11,K0021,饮料,2,30.12
2026-07-19 11:31,S11,K0017,乳品,2,67.26
2026-07-19 11:13,S11,K0039,日化,3,12.46
2026-07-19 10:56,S11,K0038,零食,2,20.9
2026-07-19 12:00,S11,K0040,鲜食,3,23.8
2026-07-19 12:26,S11,K0040,鲜食,1,11.9
2026-07-19 11:56,S11,K0021,饮料,1,60.24
2026-07-19 13:12,S11,K0012,乳品,3,3.21
2026-07-19 13:13,S11,K0033,零食,2,25.55
2026-07-19 14:16,S11,K0025,鲜食,1,40.32
2026-07-19 14:33,S11,K0035,鲜食,3,10.29
2026-07-19 13:59,S11,K0036,饮料,2,24.52
2026-07-19 14:00,S11,K0009,日化,2,20.1
2026-07-18 21:49,S12,K0023,零食,2,28.83
2026-07-18 22:41,S12,K0013,零食,2,57.58
2026-07-18 23:15,S12,K0032,乳品,3,42.96
2026-07-18 22:59,S12,K0032,乳品,1,21.48
2026-07-18 23:07,S12,K0015,鲜食,1,27.78
2026-07-18 23:23,S12,K0015,鲜食,2,13.89
2026-07-18 23:25,S12,K0030,鲜食,3,45.58
2026-07-18 23:56,S12,K0037,乳品,2,11.1
2026-07-19 00:41,S12,K0035,鲜食,1,20.58
2026-07-19 00:55,S12,K0028,零食,3,20.67
2026-07-19 01:44,S12,K0020,鲜食,1,12.18
2026-07-19 02:44,S12,K0023,零食,1,57.66
2026-07-19 02:38,S12,K0008,零食,1,20.44
2026-07-19 02:33,S12,K0038,零食,2,20.9
2026-07-19 02:57,S12,K0040,鲜食,1,11.9
2026-07-19 03:25,S12,K0004,日化,2,38.34
2026-07-19 03:23,S12,K0039,日化,1,12.46
2026-07-19 04:25,S12,K0019,日化,2,5.97
2026-07-19 04:37,S12,K0009,日化,2,10.05
2026-07-19 04:44,S12,K0018,零食,3,13.77
2026-07-19 04:04,S12,K0009,日化,1,20.1
2026-07-19 05:20,S12,K0026,饮料,1,68.28
2026-07-19 05:13,S12,K0027,乳品,2,15.11
2026-07-19 06:21,S12,K0026,饮料,3,68.28
2026-07-19 06:18,S12,K0024,日化,2,52.7
2026-07-19 07:35,S12,K0006,饮料,2,18.72
2026-07-19 07:39,S12,K0005,鲜食,3,7.7
2026-07-19 08:41,S12,K0028,零食,1,41.34
2026-07-19 08:09,S12,K0018,零食,2,27.54
2026-07-19 08:57,S12,K0037,乳品,3,11.1
2026-07-19 09:46,S12,K0022,乳品,3,22.32
2026-07-19 08:55,S12,K0003,零食,3,20.0
2026-07-19 08:56,S12,K0002,乳品,1,7.9
2026-07-19 08:49,S12,K0030,鲜食,2,22.79
2026-07-19 09:45,S12,K0009,日化,3,20.1
2026-07-19 09:54,S12,K0018,零食,3,27.54
2026-07-19 09:54,S12,K0017,乳品,2,33.63
2026-07-19 10:14,S12,K0004,日化,3,38.34
2026-07-19 11:30,S12,K0028,零食,1,20.67
2026-07-19 11:02,S12,K0001,饮料,2,16.5
2026-07-19 11:26,S12,K0009,日化,1,20.1
2026-07-19 12:33,S12,K0001,饮料,2,16.5
2026-07-19 12:33,S12,K0028,零食,1,41.34
2026-07-19 13:13,S12,K0015,鲜食,1,13.89
2026-07-19 13:09,S12,K0007,乳品,2,47.6
2026-07-19 14:38,S12,K0025,鲜食,1,20.16
2026-07-19 14:22,S12,K0005,鲜食,3,3.85
2026-07-19 22:11,S01,K0029,日化,3,29.54
2026-07-19 22:47,S01,K0010,鲜食,2,43.72
2026-07-19 21:54,S01,K0014,日化,1,25.34
2026-07-19 22:26,S01,K0008,零食,3,40.88
2026-07-19 23:09,S01,K0028,零食,1,20.67
2026-07-19 23:30,S01,K0018,零食,1,13.77
2026-07-19 23:27,S01,K0036,饮料,3,24.52
2026-07-19 23:43,S01,K0002,乳品,3,7.9
2026-07-19 23:22,S01,K0014,日化,3,25.34
2026-07-19 23:07,S01,K0026,饮料,3,34.14
2026-07-19 23:20,S01,K0016,饮料,2,7.98
2026-07-20 00:29,S01,K0032,乳品,3,21.48
2026-07-20 00:45,S01,K0034,日化,1,8.94
2026-07-19 23:57,S01,K0021,饮料,2,60.24
2026-07-20 01:32,S01,K0035,鲜食,1,20.58
2026-07-20 00:50,S01,K0005,鲜食,3,3.85
2026-07-20 01:05,S01,K0001,饮料,1,16.5
2026-07-20 01:39,S01,K0004,日化,2,38.34
2026-07-20 02:33,S01,K0028,零食,2,20.67
2026-07-20 02:23,S01,K0035,鲜食,3,10.29
2026-07-20 01:54,S01,K0018,零食,2,13.77
2026-07-20 02:47,S01,K0033,零食,1,25.55
2026-07-20 02:09,S01,K0035,鲜食,2,10.29
2026-07-20 03:35,S01,K0028,零食,1,20.67
2026-07-20 02:54,S01,K0016,饮料,2,7.98
2026-07-20 03:28,S01,K0030,鲜食,3,22.79
2026-07-20 03:31,S01,K0020,鲜食,3,6.09
2026-07-20 02:49,S01,K0008,零食,3,20.44
2026-07-20 02:59,S01,K0001,饮料,2,33.0
2026-07-20 04:12,S01,K0011,饮料,1,57.8
2026-07-20 04:38,S01,K0008,零食,1,40.88
2026-07-20 04:06,S01,K0028,零食,3,20.67
2026-07-20 04:34,S01,K0017,乳品,3,33.63
2026-07-20 04:18,S01,K0032,乳品,3,42.96
2026-07-20 04:20,S01,K0004,日化,3,19.17
2026-07-20 05:05,S01,K0011,饮料,1,28.9
2026-07-20 05:36,S01,K0015,鲜食,3,13.89
2026-07-20 05:43,S01,K0003,零食,1,10.0
2026-07-20 05:19,S01,K0003,零食,2,20.0
2026-07-20 06:48,S01,K0012,乳品,1,6.42
2026-07-20 06:09,S01,K0015,鲜食,1,27.78
2026-07-20 06:06,S01,K0021,饮料,1,60.24
2026-07-20 07:32,S01,K0033,零食,1,25.55
2026-07-20 07:40,S01,K0015,鲜食,3,13.89
2026-07-20 08:45,S01,K0005,鲜食,2,7.7
2026-07-20 08:09,S01,K0020,鲜食,1,12.18
2026-07-20 08:12,S01,K0001,饮料,1,33.0
2026-07-20 08:39,S01,K0037,乳品,2,5.55
2026-07-20 08:12,S01,K0030,鲜食,3,45.58
2026-07-20 09:37,S01,K0035,鲜食,1,10.29
2026-07-20 09:48,S01,K0001,饮料,2,16.5
2026-07-20 09:23,S01,K0015,鲜食,2,13.89
2026-07-20 08:49,S01,K0022,乳品,3,44.64
2026-07-20 08:55,S01,K0020,鲜食,1,6.09
2026-07-20 09:52,S01,K0032,乳品,1,42.96
2026-07-20 09:51,S01,K0006,饮料,1,18.72
2026-07-20 10:18,S01,K0024,日化,3,26.35
2026-07-20 09:55,S01,K0038,零食,3,10.45
2026-07-20 09:53,S01,K0026,饮料,3,34.14
2026-07-20 10:31,S01,K0028,零食,1,20.67
2026-07-20 10:05,S01,K0019,日化,2,11.94
2026-07-20 10:09,S01,K0021,饮料,2,60.24
2026-07-20 11:01,S01,K0005,鲜食,1,3.85
2026-07-20 10:55,S01,K0010,鲜食,1,43.72
2026-07-20 11:09,S01,K0030,鲜食,2,22.79
2026-07-20 11:11,S01,K0035,鲜食,1,20.58
2026-07-20 11:18,S01,K0020,鲜食,2,6.09
2026-07-20 12:40,S01,K0011,饮料,3,57.8
2026-07-20 11:51,S01,K0039,日化,1,12.46
2026-07-20 13:34,S01,K0006,饮料,1,18.72
2026-07-20 13:21,S01,K0026,饮料,1,68.28
2026-07-20 13:41,S01,K0017,乳品,1,33.63
2026-07-20 14:24,S01,K0029,日化,3,29.54
2026-07-20 14:18,S01,K0007,乳品,1,23.8
2026-07-20 13:49,S01,K0008,零食,1,20.44
2026-07-20 14:01,S01,K0009,日化,2,20.1
2026-07-20 14:26,S01,K0006,饮料,3,18.72
2026-07-19 21:53,S02,K0002,乳品,1,7.9
2026-07-19 21:54,S02,K0009,日化,2,10.05
2026-07-19 22:52,S02,K0030,鲜食,1,45.58
2026-07-19 23:20,S02,K0026,饮料,1,68.28
2026-07-20 00:00,S02,K0028,零食,2,20.67
2026-07-20 00:06,S02,K0012,乳品,2,6.42
2026-07-19 23:51,S02,K0010,鲜食,3,21.86
2026-07-20 00:20,S02,K0019,日化,2,11.94
2026-07-20 01:06,S02,K0006,饮料,2,9.36
2026-07-20 01:01,S02,K0027,乳品,3,15.11
2026-07-20 02:39,S02,K0035,鲜食,1,20.58
2026-07-20 02:19,S02,K0023,零食,3,57.66
2026-07-20 02:47,S02,K0023,零食,3,57.66
2026-07-20 02:06,S02,K0025,鲜食,1,20.16
2026-07-20 03:03,S02,K0039,日化,1,12.46
2026-07-20 03:40,S02,K0004,日化,2,38.34
2026-07-20 03:03,S02,K0038,零食,1,10.45
2026-07-20 03:31,S02,K0016,饮料,1,15.96
2026-07-20 04:37,S02,K0004,日化,1,38.34
2026-07-20 04:48,S02,K0023,零食,1,28.83
2026-07-20 04:26,S02,K0016,饮料,2,15.96
2026-07-20 03:50,S02,K0038,零食,3,20.9
2026-07-20 04:25,S02,K0037,乳品,1,5.55
2026-07-20 04:23,S02,K0032,乳品,2,21.48
2026-07-20 04:54,S02,K0003,零食,1,10.0
2026-07-20 05:03,S02,K0039,日化,1,12.46
2026-07-20 05:10,S02,K0001,饮料,3,16.5
2026-07-20 06:34,S02,K0022,乳品,1,44.64
2026-07-20 05:50,S02,K0004,日化,1,19.17
2026-07-20 07:44,S02,K0034,日化,2,4.47
2026-07-20 07:34,S02,K0024,日化,3,52.7
2026-07-20 08:10,S02,K0007,乳品,2,47.6
2026-07-20 07:59,S02,K0009,日化,3,20.1
2026-07-20 08:30,S02,K0032,乳品,2,21.48
2026-07-20 08:33,S02,K0036,饮料,3,24.52
2026-07-20 09:41,S02,K0038,零食,1,20.9
2026-07-20 09:35,S02,K0020,鲜食,3,12.18
2026-07-20 09:00,S02,K0009,日化,3,10.05
2026-07-20 10:14,S02,K0037,乳品,3,5.55
2026-07-20 10:27,S02,K0012,乳品,2,3.21
2026-07-20 09:55,S02,K0037,乳品,2,5.55
2026-07-20 10:36,S02,K0022,乳品,1,22.32
2026-07-20 10:09,S02,K0023,零食,1,28.83
2026-07-20 10:17,S02,K0022,乳品,1,44.64
2026-07-20 10:04,S02,K0014,日化,3,25.34
2026-07-20 11:39,S02,K0017,乳品,1,33.63
2026-07-20 11:13,S02,K0004,日化,2,38.34
2026-07-20 11:45,S02,K0011,饮料,2,57.8
2026-07-20 11:11,S02,K0025,鲜食,3,40.32
2026-07-20 12:39,S02,K0031,饮料,3,30.57
2026-07-20 12:17,S02,K0011,饮料,1,28.9
2026-07-20 13:09,S02,K0002,乳品,2,3.95
2026-07-20 13:10,S02,K0005,鲜食,1,7.7
2026-07-20 13:35,S02,K0011,饮料,1,28.9
2026-07-20 14:28,S02,K0039,日化,2,6.23
2026-07-20 14:30,S02,K0028,零食,1,41.34
2026-07-20 13:52,S02,K0011,饮料,1,57.8
2026-07-19 22:15,S03,K0013,零食,3,57.58
2026-07-19 22:08,S03,K0019,日化,1,5.97
2026-07-19 22:14,S03,K0004,日化,3,38.34
2026-07-19 23:12,S03,K0004,日化,1,38.34
2026-07-19 23:07,S03,K0006,饮料,3,18.72
2026-07-19 22:55,S03,K0013,零食,1,28.79
2026-07-19 23:54,S03,K0019,日化,2,5.97
2026-07-20 00:39,S03,K0020,鲜食,2,12.18
2026-07-20 00:54,S03,K0017,乳品,3,67.26
2026-07-20 01:12,S03,K0012,乳品,2,6.42
2026-07-20 01:17,S03,K0012,乳品,1,6.42
2026-07-20 02:05,S03,K0030,鲜食,1,45.58
2026-07-20 01:52,S03,K0037,乳品,1,5.55
2026-07-20 02:31,S03,K0006,饮料,2,18.72
2026-07-20 02:52,S03,K0036,饮料,2,24.52
2026-07-20 03:32,S03,K0035,鲜食,2,10.29
2026-07-20 03:08,S03,K0031,饮料,1,61.14
2026-07-20 04:25,S03,K0033,零食,3,25.55
2026-07-20 04:37,S03,K0008,零食,2,20.44
2026-07-20 05:40,S03,K0014,日化,1,25.34
2026-07-20 05:16,S03,K0003,零食,1,20.0
2026-07-20 06:42,S03,K0010,鲜食,3,43.72
2026-07-20 06:47,S03,K0021,饮料,3,30.12
2026-07-20 07:24,S03,K0025,鲜食,2,40.32
2026-07-20 07:22,S03,K0018,零食,2,13.77
2026-07-20 08:15,S03,K0008,零食,1,20.44
2026-07-20 08:26,S03,K0037,乳品,3,5.55
2026-07-20 08:25,S03,K0007,乳品,1,47.6
2026-07-20 09:45,S03,K0023,零食,2,57.66
2026-07-20 09:30,S03,K0025,鲜食,2,40.32
2026-07-20 09:00,S03,K0003,零食,2,20.0
2026-07-20 09:28,S03,K0010,鲜食,3,43.72
2026-07-20 09:14,S03,K0003,零食,2,10.0
2026-07-20 09:36,S03,K0004,日化,2,38.34
2026-07-20 10:10,S03,K0002,乳品,2,7.9
2026-07-20 10:42,S03,K0018,零食,2,13.77
2026-07-20 09:57,S03,K0015,鲜食,2,27.78
2026-07-20 10:06,S03,K0021,饮料,3,60.24
2026-07-20 11:01,S03,K0006,饮料,2,9.36
2026-07-20 11:36,S03,K0027,乳品,2,30.22
2026-07-20 11:21,S03,K0004,日化,1,19.17
2026-07-20 11:34,S03,K0020,鲜食,3,12.18
2026-07-20 11:38,S03,K0009,日化,3,10.05
2026-07-20 11:01,S03,K0012,乳品,1,3.21
2026-07-20 12:18,S03,K0003,零食,1,20.0
2026-07-20 12:06,S03,K0013,零食,2,57.58
2026-07-20 13:32,S03,K0008,零食,1,20.44
2026-07-20 13:20,S03,K0024,日化,3,52.7
2026-07-20 13:44,S03,K0012,乳品,2,6.42
2026-07-20 14:42,S03,K0011,饮料,2,28.9
2026-07-20 13:50,S03,K0019,日化,2,5.97
2026-07-20 14:43,S03,K0011,饮料,3,28.9
2026-07-19 22:32,S04,K0015,鲜食,1,27.78
2026-07-19 22:21,S04,K0027,乳品,1,15.11
2026-07-19 22:47,S04,K0031,饮料,1,30.57
2026-07-19 22:40,S04,K0039,日化,1,6.23
2026-07-19 22:27,S04,K0017,乳品,2,67.26
2026-07-19 23:43,S04,K0025,鲜食,2,40.32
2026-07-19 23:02,S04,K0017,乳品,2,67.26
2026-07-19 23:41,S04,K0034,日化,3,8.94
2026-07-19 22:55,S04,K0038,零食,1,20.9
2026-07-19 23:30,S04,K0036,饮料,3,24.52
2026-07-19 23:32,S04,K0020,鲜食,1,12.18
2026-07-19 23:10,S04,K0005,鲜食,2,7.7
2026-07-19 23:05,S04,K0018,零食,3,27.54
2026-07-20 00:22,S04,K0010,鲜食,1,21.86
2026-07-20 00:14,S04,K0039,日化,3,12.46
2026-07-20 00:35,S04,K0009,日化,1,20.1
2026-07-20 01:47,S04,K0017,乳品,2,67.26
2026-07-20 01:36,S04,K0025,鲜食,1,20.16
2026-07-20 01:35,S04,K0022,乳品,3,22.32
2026-07-20 01:29,S04,K0035,鲜食,2,20.58
2026-07-20 02:42,S04,K0011,饮料,3,28.9
2026-07-20 01:55,S04,K0019,日化,2,5.97
2026-07-20 02:35,S04,K0017,乳品,3,33.63
2026-07-20 02:30,S04,K0022,乳品,1,22.32
2026-07-20 03:36,S04,K0015,鲜食,2,27.78
2026-07-20 03:12,S04,K0022,乳品,2,44.64
2026-07-20 03:43,S04,K0030,鲜食,1,45.58
2026-07-20 03:44,S04,K0004,日化,3,19.17
2026-07-20 03:45,S04,K0031,饮料,1,30.57
2026-07-20 03:22,S04,K0025,鲜食,2,40.32
2026-07-20 03:44,S04,K0004,日化,1,19.17
2026-07-20 04:15,S04,K0022,乳品,3,44.64
2026-07-20 04:09,S04,K0010,鲜食,3,21.86
2026-07-20 04:20,S04,K0006,饮料,2,9.36
2026-07-20 04:29,S04,K0021,饮料,1,30.12
2026-07-20 04:06,S04,K0029,日化,1,29.54
2026-07-20 05:39,S04,K0032,乳品,1,21.48
2026-07-20 05:16,S04,K0040,鲜食,3,23.8
